id,user,text,datetime,time,replies,retweets,likes,bookmarks,views,query,candidate,date,hour,date_only
1910415153910153726,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://f.mtr.cool/mijptearwr ",2025-04-10 19:30:41+00:00,10 de abr,0,0,0,0,2,#AndréVentura since:2025-04-05 until:2025-04-12 lang:pt,André Ventura,2025-04-10,19:30:41,2025-04-10
1910228885582602448,Infocul,"Maria Vieira elogia entrevista de Goucha a André Ventura: “Foi isento e cordial” #mariavieira #goucha #andréventura #tvi https://infocul.pt/maria-vieira-elogia-entrevista-de-goucha-a-andre-ventura-foi-isento-e-cordial/… via 
@infocul
.pt",2025-04-10 07:10:31+00:00,10 de abr,0,0,0,0,88,#AndréVentura since:2025-04-05 until:2025-04-12 lang:pt,André Ventura,2025-04-10,07:10:31,2025-04-10
1913328380864614567,FB,barbara virou de direita   #bolsonaro #trump #milei #andreventura #DIREITA,2025-04-18 20:26:48+00:00,18 de abr,0,0,0,0,57,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-18,20:26:48,2025-04-18
1913235230124540103,Parminder,"porque é que não estão a falar sobre o sistema de saúde, o problema da droga ou outros sectores do governo onde as coisas funcionam demasiado devagar. as pessoas têm de esperar meses e anos por uma pequena tarefa. #CHEGA #andreventura #ventura #ventura2025 #fascismo #legislativas",2025-04-18 14:16:39+00:00,18 de abr,0,0,0,0,25,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-18,14:16:39,2025-04-18
1913209154312806667,Felicidade Vital,"O CHEGA preocupa-se com o país real a IL preocupa-se com o Príncipe Real. 
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-18 12:33:02+00:00,18 de abr,0,0,0,0,28,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-18,12:33:02,2025-04-18
1913157684267802649,Joao Maia Freitas,"Muito bem! Finalmente alguém sério a explicar o programa do partido CHEGA. Raquel Varela, uma historiadora que vale a pena ouvir. 

#CHEGA #andreventura #ventura #ventura2025 #fascismo #legislativas #legislativas2025 #somoscorruptos",2025-04-18 09:08:31+00:00,18 de abr,0,8,19,0,354,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-18,09:08:31,2025-04-18
1912951994676916602,L Bonora,"Isso, a verdade, eles não mostram. 
""O gigante está de pé"" 
@TuckerCarlson
@EpochTimes
@WashingtonExaminer
@realDonaldTrump
@WhiteHouse
@PressSec
@marcorubio",2025-04-17 19:31:11+00:00,17 de abr,0,0,0,0,36,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-17,19:31:11,2025-04-17
1912881437176451470,Felicidade Vital,"O CHEGA lidera a intenção de voto na área  metropolitana de Lisboa.  
Os Lisboetas sabem que vai salvar Portugal.
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-17 14:50:48+00:00,17 de abr,0,0,0,0,51,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-17,14:50:48,2025-04-17
1912814560878149753,Maria Odete Madeira,"CDU vs. Chega: Um ""mundo de divergências"" com interrupções constantes https://sol.sapo.pt/2025/04/16/cdu-vs-chega-um-mundo-de-divergencias-com-interrupcoes-constantes/… Nós, juventude #MRPP de 1974, atribuímos ao #PCP a classificação de #SocialFascismo, se houvesse um #Chega/#AndréVentura seria plausível atribuirmos uma classificação de #NaziFascismo.",2025-04-17 10:25:04+00:00,17 de abr,0,1,0,0,51,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-17,10:25:04,2025-04-17
1912632677519196266,Carlos Braziela,"Vamos 
@Portugal
  acordar já CHEGA de votar nos Ladrões  
@ppdpsd
 @psocialista
 .  Força 
@PartidoCHEGA
  Nunca se calem 
@CPAC
  @MAGAVoice
  @europa
 
Esta e a última sondagem em Portugal #chega #andreventura #amoraportugal... https://youtube.com/shorts/y--sBLDoaXI?si=NiKO2mHEGGv0tCTK… via 
@YouTube",2025-04-16 22:22:19+00:00,16 de abr,0,0,0,0,97,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,22:22:19,2025-04-16
1912621979670110455,arrebenta ouriço,Estes esquerdistas duma putiçe nunca me enganaram #CHEGA #andreventura,2025-04-16 21:39:49+00:00,16 de abr,0,0,0,0,10,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,21:39:49,2025-04-16
1912615127855099952,Vitor Manuel de Sous,"Filipe Melo quem copiou quem #chega #andreventura #direita #politica #tugas https://youtube.com/shorts/tu25VI__EVM?si=J4l_58B7zxZYf5jN… via 
@YouTube",2025-04-16 21:12:35+00:00,16 de abr,0,1,0,0,12,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,21:12:35,2025-04-16
1912570319203676266,Felicidade Vital,"Hoje, com muita chuva, foi dia de visitar a ACT e inteirarmo-nos dos principais problemas quer de trabalhadores quer de empregadores. 
Poderemos fazer deste país um grande país.
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-16 18:14:32+00:00,16 de abr,0,0,0,0,67,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,18:14:32,2025-04-16
1912532044900352343,Marçal Martins,"Andre Ventura entala Esquerda! #andréventura #políticaportuguesa #atuali... https://youtube.com/shorts/5zSpYuHsrOo?si=zVJ1XiHGxMBMb3__… via 
@YouTube",2025-04-16 15:42:27+00:00,16 de abr,0,0,0,0,11,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,15:42:27,2025-04-16
1912530871631958297,Cláudia Estevão,"Não conseguem evitar mencionar o #Chega e o #AndréVentura , direta ou indiretamente, lá estão sempre.
Obcecados? Inseguros? Ou será porque conhecem bem quem realmente incomoda o sistema?",2025-04-16 15:37:47+00:00,16 de abr,0,0,2,0,29,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,15:37:47,2025-04-16
1912494380281102503,Carlos Braziela,"André Ventura Chega fala aos portugueses #chega #andreventura #amoraport... https://youtube.com/shorts/MDTlKLx8wlM?si=UaF5M5ccCUPfeWr1… via 
@YouTube",2025-04-16 13:12:47+00:00,16 de abr,0,0,0,0,19,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,13:12:47,2025-04-16
1912485799016247532,Felicidade Vital,"CHEGA atinge o resultado mais alto de sempre em sondagens em Portugal.
Estamos no caminho certo e vamos chegar à vitória.
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-16 12:38:41+00:00,16 de abr,0,0,0,0,47,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,12:38:41,2025-04-16
1912446205134598534,CNN Portugal," Anabela Neves, Margarida Davim e Rui Calafate analisam o frente a frente entre Pedro Nuno Santos e André Ventura. Quem saiu por cima? 

#decisao25 #eleicoes #debate #ps #chega #pedronunosantos #andreventura #cnnportugal",2025-04-16 10:01:21+00:00,16 de abr,92,4,34,0,9923,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-16,10:01:21,2025-04-16
1912158767271018862,Felicidade Vital,"Ontem estivemos em Benfica com chuva mas sempre com a mesma determinação !
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-15 14:59:10+00:00,15 de abr,0,0,0,0,47,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,14:59:10,2025-04-15
1912070354975007128,Ricardo Regalla Dias Pinto,"Luís Montenegro soma, segue mas infelizmente , muitos portugueses aplaudem...
DÊEM-NOS UMA OPORTUNIDADE!
CHEGA!

#AndreVentura #SomosAlternativa #SalvarPortugal #PorPortugalPelosPortugueses #Chega",2025-04-15 09:07:51+00:00,15 de abr,4,4,22,0,511,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,09:07:51,2025-04-15
1912064840643772506,@Portugaltv2011,FIM DESSA ORGANIZAÇÃO CRIMINOSA DE ESQUERDA VERGONHOSA E CORRUPTA EM PORTUGAL PS PSD BLOCO DE ESQUERDA LIXO TÓXICO OPORTUNISTA ACORDEM POVO PORTUGUÊS #CHEGA #ANDREVENTURA,2025-04-15 08:45:57+00:00,15 de abr,0,0,4,0,117,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,08:45:57,2025-04-15
1911807770317246797,PSP + GNR,"Nota-se mesmo seu frustrado de : 

Viva ao #andreVentura 
Viva ao #chega  ",2025-04-14 15:44:26+00:00,14 de abr,0,0,0,0,15,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,15:44:26,2025-04-14
1911802735193706964,Jovem Conservador de Extrema-Direita,"Quando o líder fascista André Ventura sofreu um atentado com uma bolinha de papel e ainda foi com a mão à testa a ver se tinha sangue. 

#chega
#andreventura
#atentado",2025-04-14 15:24:26+00:00,14 de abr,15,26,192,0,6721,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,15:24:26,2025-04-14
1911801205132501285,Felicidade Vital,"Este é que é o problema daqueles que vivem à anos à conta dos impostos dos Portugueses.
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-14 15:18:21+00:00,14 de abr,0,0,0,0,24,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,15:18:21,2025-04-14
1911684594744582222,@Portugaltv2011,SE VOCÊ QUISER PERDER A SUA FAMÍLIA VOTA PS PSD BLOCO DE ESQUERDA PCP LIVRE PAN  SE QUISER SEGURANÇA PARA A SUA FAMÍLIA VOTA CHEGA PENSE NA SEGURANÇA DA SUA FAMÍLIA #CHEGA #ANDREVENTURA #DIREITACONSERVADORA #PORTUGAL #DEMOCRACIA VERDADEIRA ACORDEM POVO PORTUGUÊS,2025-04-14 07:34:59+00:00,14 de abr,0,1,0,0,57,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,07:34:59,2025-04-14
1911683618272870415,@Portugaltv2011,DIA 18 DE MAIO VOTA CHEGA PENSE NA SEGURANÇA DA SUA FAMÍLIA #CHEGA #ANDREVENTURA O FUTURO DE PORTUGAL ACORDEM POVO PORTUGUÊS #CHEGA #ANDREVENTURA,2025-04-14 07:31:06+00:00,14 de abr,0,0,0,0,69,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,07:31:06,2025-04-14
1911683456859324496,@Portugaltv2011,PENSE NA SEGURANÇA DA SUA FAMÍLIA #CHEGA O FUTURO DE PORTUGAL ACORDEM POVO PORTUGUÊS #CHEGA #ANDREVENTURA #PORTUGAL,2025-04-14 07:30:28+00:00,14 de abr,0,0,0,0,85,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-14,07:30:28,2025-04-14
1911311718552084957,@Portugaltv2011,"MUITA ATENÇÃO AO POVO PORTUGUÊS URGENTE VAMOS TODOS JUNTOS PARTILHAR ESTA NOTÍCIA PENSE NA SUA FAMÍLIA #CHEGA #ANDREVENTURA #DIREITACONSERVADORA #PORTUGAL #DIREITACONSERVADORA 
@AndreCVentura",2025-04-13 06:53:18+00:00,13 de abr,0,0,0,0,122,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-13,06:53:18,2025-04-13
1911120171185451505,FERREIRA MANUEL,"Quem concorda com André Ventura 
#chega #andreventura https://youtube.com/shorts/XNp1aA8BKtg?si=HQ_9UsU1pjae-c5I… via 
@YouTube",2025-04-12 18:12:10+00:00,12 de abr,0,0,0,0,20,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-12,18:12:10,2025-04-12
1911088036424622374,Ricardo Regalla Dias Pinto,"Hoje foi dia de visita ao Mercado de Cascais, onde tivemos ocasião de estar com comerciantes e compradores num momento extraordinário a pedir que nos DÊEM UMA OPORTUNIDADE!

#SomosAlternativa #PorPortugalPelosPortugueses #andreventura #CHEGA #SalvarPortugal",2025-04-12 16:04:28+00:00,12 de abr,0,1,11,0,174,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-12,16:04:28,2025-04-12
1911064132440179094,Pensamentos Sapiens,"Não Se Aproveita Um! São Todos Socialistas.

#Politica #Portugal #partidosocialista #partidochega #partidosocialdemocrata #ps #chega #PSD #andreventura",2025-04-12 14:29:29+00:00,12 de abr,0,0,0,0,10,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-12,14:29:29,2025-04-12
1911036458544029978,Felicidade Vital,"O CHEGA venceu  em termos absolutos no eleitorado até aos 34 anos. 
Cada dia que passa estamos mais perto de ganhar !
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-12 12:39:31+00:00,12 de abr,0,0,0,0,22,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-12,12:39:31,2025-04-12
1911000137364537824,Maria Odete Madeira,"Olhares projectivos sobre o #Chega/#AndréVentura impõem algum trajecto reflexivo sobre o conceito de ""coisa"" (trabalhado por Heidegger) aplicado ao #Chega/#AndréVentura. ""O que é uma coisa?"" (Cogno)impondo o ""isto"" da coisa exposta perante nós como sua determinação e desvelamento",2025-04-12 10:15:12+00:00,12 de abr,0,3,2,0,53,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-12,10:15:12,2025-04-12
1912225599726157914,Felicidade Vital,"Para quem não tem nada a esconder está é uma informação no mínimo estranha 
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-15 19:24:45+00:00,15 de abr,0,0,0,0,59,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,19:24:45,2025-04-15
1912830493533352186,Felicidade Vital,"Os casos com alta clínica nos hospitais aumentam o CHEGA apresenta soluções.
#CHEGA
#acordaportugal
#partidochega
#andreventura
#SomosAlternativa
#legislativas2025",2025-04-17 11:28:22+00:00,17 de abr,0,0,0,0,15,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-17,11:28:22,2025-04-17
1912251430913581181,Carolinamar,"Vamos ficar como a Bélgica, Alemanha e França com uma imigração descontrolada e a culpa é do PS. 
Nós não precisamos de mais mão de obra barata, nós precisamos é de dar melhores condições de trabalho aos portugueses para que queiram trabalhar #portugal  #chega #andreventura",2025-04-15 21:07:23+00:00,15 de abr,0,0,0,0,22,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,21:07:23,2025-04-15
1912222403414917252,devdot404gutzz.sui,"Que coça vai apanhar o mariconço d PNS 
#chega
#AndréVentura",2025-04-15 19:12:03+00:00,15 de abr,0,0,0,0,12,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,19:12:03,2025-04-15
1912861793195549173,Maria Odete Madeira,"""Foi o melhor duelo deste ato eleitoral"": a avaliação de Rui Calafate ao debate entre Paulo Raimundo e André Ventura https://msn.com/pt-pt/noticias/other/foi-o-melhor-duelo-deste-ato-eleitoral-a-avalia%C3%A7%C3%A3o-de-rui-calafate-ao-debate-entre-paulo-raimundo-e-andr%C3%A9-ventura/vi-AA1D42r4?ocid=socialshare… Foi o melhor duelo #RuiCalafate?! Ambos, #PauloRaimundo e #AndréVentura, jogam numa mesma teia que os conecta ao projecto #PutinTrumpPutin",2025-04-17 13:32:45+00:00,17 de abr,0,0,0,0,76,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-17,13:32:45,2025-04-17
1912275558869745987,Maria Odete Madeira,"https://noticiasaominuto.com/politica/2768589/pior-governacao-irresponsabilidade-acusacoes-marcam-debate-ps-chega?utm_medium=social… ""fala alto, esbraceja, mas depois não diz nada ()"" a frase de #PedroNunoSantos traz à memória a imagem do pato de Vaucanson a bater asas e a expelir sementes. Expelir palavras  evitando a dialéctica do debate é uma TácticoEstratégia de #AndréVentura/#Chega",2025-04-15 22:43:16+00:00,15 de abr,0,0,0,0,33,#AndréVentura since:2025-04-12 until:2025-04-19 lang:pt,André Ventura,2025-04-15,22:43:16,2025-04-15
1913953616597066177,Rui Afonso,"Jantar com a Juventude CHEGA Paredes, um grupo coeso, unido, fantástico e motivado para lutar ao nosso lado na campanha das eleições legislativas 2025. 

Porque a força da juventude é a chama que reacende o futuro do nosso país!

#CHEGA 
#JuventudeChega  
#andreventura",2025-04-20 13:51:16+00:00,20 de abr,0,0,0,0,54,#AndréVentura since:2025-04-19 until:2025-04-21 lang:pt,André Ventura,2025-04-20,13:51:16,2025-04-20
1913756445511766304,Vitor Manuel de Sous,"André Ventura: nós somos o país pra quem?  #chega #direita #andreventura... https://youtube.com/shorts/t1bYQq1Qqq4?si=YAGMad7X36eBv2Rd… via 
@YouTube",2025-04-20 00:47:47+00:00,20 de abr,0,1,0,0,48,#AndréVentura since:2025-04-19 until:2025-04-21 lang:pt,André Ventura,2025-04-20,00:47:47,2025-04-20
1913713010146775085,Maria Odete Madeira,"https://sapo.pt/noticias/atualidade/pedro-nuno-desafia-ventura-a-ter-coragem-de_68039f92771337027be4afa2?utm_source=Twitter&utm_medium=web&utm_campaign=sharebutton… Caramba, #PedroNunoSantos, #AndréVentura/#Chega não esconde a formatação fenotípica #NaziFascista que o conecta ao projecto #AntiGlobalista #PutinTrumpPutin muito visível no instrumento de histeria verborreica presente nos debates. Os marcadores estão lá.",2025-04-19 21:55:11+00:00,19 de abr,0,1,0,0,62,#AndréVentura since:2025-04-19 until:2025-04-21 lang:pt,André Ventura,2025-04-19,21:55:11,2025-04-19
1913658578625323016,não estou aqui a fazer nada!,"Não abram os olhos!! 

#portugal #emigracaodescontrolada #chega #eleicoesportugal #europa #deportacao #andreventura #ritamatias 
@AndreCVentura
 @ritamariamatias",2025-04-19 18:18:53+00:00,19 de abr,0,0,0,0,22,#AndréVentura since:2025-04-19 until:2025-04-21 lang:pt,André Ventura,2025-04-19,18:18:53,2025-04-19
1913650202503786723,Rui Sousa,"André Ventura o motivo das pessoas que não gostam do Chega #andreventura... https://youtube.com/shorts/jG8ZF6lFJmA?si=deDh16MhueQHXuix… via 
@YouTube",2025-04-19 17:45:36+00:00,19 de abr,0,0,0,0,27,#AndréVentura since:2025-04-19 until:2025-04-21 lang:pt,André Ventura,2025-04-19,17:45:36,2025-04-19
1832487869895864648,Pedro dos Santos Frazão,"A NOSSA LIBERDADE ESTÁ EM PERIGO, E É A ESQUERDA MUNDIAL QUE A ATACA! RESISTAM E LUTEM! 
:
.
.
 #Portugal #AndréVentura
#CHEGA 
#PorAmorAPortugal #PorAmorAosPortugueses 
#DeusPátriaFamíliaTrabalho 
#PeloBemPelaVerdadePelaVida ",2024-09-07 18:35:28+00:00,7 de set de 2024,102,70,432,0,16705,#AndréVentura since:2024-09-01 until:2024-09-08 lang:pt,André Ventura,2024-09-07,18:35:28,2024-09-07
1832360238130827412,Felicidade Vital De Alcantara,"O presidente da república  e o PS e o PSD não querem um referendo sobre a imigração.
Estamos a aproximarmo-nos perigosamente de uma ditadura. 
#chega
#andreventura
#portuguesesprimeiro",2024-09-07 10:08:19+00:00,7 de set de 2024,0,0,0,0,25,#AndréVentura since:2024-09-01 until:2024-09-08 lang:pt,André Ventura,2024-09-07,10:08:19,2024-09-07
1832177196875841700,Pedro dos Santos Frazão,"Grande recepção! Obrigado, CHEGA NELAS! Esta foi a abertura da 33.ª edição da Feira do Vinho do Dão, em Nelas, na praça do Município, com música, exposições, teatro, gastronomia, provas e com a participação de 39 produtores de vinho do Dão.
.
#Portugal #AndréVentura",2024-09-06 22:00:58+00:00,6 de set de 2024,5,4,36,0,1088,#AndréVentura since:2024-09-01 until:2024-09-08 lang:pt,André Ventura,2024-09-06,22:00:58,2024-09-06
